Respondent,S3_Recode,CATV_INSTALLATION_DATE,Churn_risk,CITY_NAME,CommercialProductName,COMMUNITY_NAME,ConvergedStatus,DTV_INSTALLATION_DATE,DTV_TIER_OPTION_NAME,Film1,FixedVoicePlan,FoxSportEDL,FoxSportINT,HasCATV,HasDTV,HasINT,HasTEL,INTERNET_INSTALLATION_DATE,INTERNET_TIER_OPTION_NAME,InternetSecurityType,IntSecurity_Benefit,Kids_Benefit,MediaBoxType,MoviesSeriesL,MoviesSeriesStd,MoviesSeriesXL,MSL_Benefit,PlayLevel,SALUTATION,TELEPHONY_INSTALLATION_DATE,TELEPHONY_TIER_OPTION_NAME,Tenure,TVContentPack,"Sport,"
162,HIGH RISK,41242.0,low,HOORN NH,Internet Complete & TV Complete,HOORN,Converged,41242.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41242.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,41242.0,Vast Bellen,8.263.013.699,Standard Channel Pack,"1,"
166,MEDIUM RISK,42586.0,mid,VENLO,TV Standaard (digitaal) (fZiggo),VENLO,Not Converged,42586.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,TV,Dhr.,0.0,0,4.580.821.918,Standard Channel Pack,"0,"
181,MEDIUM RISK,41141.0,low,GRUBBENVORST,Internet Complete & TV Complete,HORST AAN DE MAAS,Converged,41141.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41141.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,41141.0,Vast Bellen,8.539.726.027,Standard Channel Pack,"0,"
183,HIGH RISK,40729.0,mid,ENSCHEDE,Internet Complete & TV Complete Next,ENSCHEDE,Converged,40729.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42186.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Dhr.,42186.0,Volop Bellen,9.668.493.151,Standard Channel Pack,"0,"
186,MEDIUM RISK,39661.0,low,BREEZAND,Internet Complete & TV Complete Next,HOLLANDS KROON,Converged,39661.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,39661.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,39661.0,Vast Bellen,1.259.452.055,Standard Channel Pack,"1,"
191,MEDIUM RISK,42610.0,low,ENSCHEDE,Internet Complete & TV Complete,ENSCHEDE,Converged,42610.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42610.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42610.0,Vast Bellen,4.515.068.493,Standard Channel Pack,"0,"
192,HIGH RISK,42084.0,high,ROTTERDAM,Internet Complete & TV Complete,ROTTERDAM,Converged,42084.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42084.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42084.0,Vast Bellen,5.956.164.384,Standard Channel Pack,"1,"
195,HIGH RISK,40360.0,mid,OUD-BEIJERLAND,Internet Start & TV Start (Selene),HOEKSCHE WAARD,Not Converged,42339.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42327.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX XL (SELENE),0,0,0,0,TV + INT + TEL,Dhr.,42327.0,Vast Bellen,1.067.945.205,Standard Channel Pack,"0,"
196,HIGH RISK,42353.0,mid,AMSTERDAM,Internet Start & TV Start,AMSTERDAM,Converged,42353.0,Standard Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,43748.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Dhr.,43748.0,Vast Bellen,5.219.178.082,Standard Channel Pack,"0,"
197,HIGH RISK,40017.0,low,ZOETERMEER,Internet Start & TV Start,ZOETERMEER,Not Converged,40017.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,40017.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,1,0,TV + INT + TEL,Dhr.,40017.0,Volop Bellen,1.161.917.808,Extra Channel Pack,"0,"
198,MEDIUM RISK,43645.0,high,HAARLEM,Internet Start & TV Start (2P),HAARLEM,Converged,43762.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,43645.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,0,0,0,0,TV + INT,Dhr.,0.0,0,1.679.452.055,Standard Channel Pack,"0,"
199,MEDIUM RISK,43406.0,low,BERGEN OP ZOOM,Internet Complete & TV Complete,BERGEN OP ZOOM,Converged,43405.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,43405.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,43405.0,Vast Bellen,2.336.986.301,Standard Channel Pack,"0,"
200,MEDIUM RISK,42186.0,low,ROCKANJE,Internet Max & TV Max Next,WESTVOORNE,Converged,42186.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42186.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,42186.0,Volop Bellen,5.676.712.329,Extra Channel Pack,"1,"
201,MEDIUM RISK,42587.0,low,KOLHAM,TV Standaard (digitaal) (fZiggo),MIDDEN-GRONINGEN,Not Converged,42587.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,0,0,43288.0,0,0,0,0,0,0,0,0,0,TV,Aan,0.0,0,4.578.082.192,Standard Channel Pack,"0,"
203,HIGH RISK,42592.0,mid,'S-HERTOGENBOSCH,TV Standaard (digitaal) (fZiggo),S HERTOGENBOSCH,Not Converged,42592.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,TV,Dhr.,0.0,0,4.564.383.562,Standard Channel Pack,"0,"
205,MEDIUM RISK,42754.0,mid,NIEUWEGEIN,Internet Max & TV Max Next (zonder bellen),NIEUWEGEIN,Converged,42762.0,Extra Channel Pack No Horizon,1,0,0,0,1,1,1,0,42762.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT,Dhr.,42762.0,0,4.120.547.945,Extra Channel Pack,"1,"
208,HIGH RISK,42781.0,high,DORDRECHT,Kabel TV,DORDRECHT,Converged,0.0,Cable TV,0,0,0,0,1,0,1,0,42767.0,100 / 10 MBPS,SAFE ONLINE XL,1,0,0,0,0,0,0,TV + INT,Mevr.,0.0,0,4.084.931.507,Cable TV,"0,"
213,LOYAL & LIGHT RISK,42647.0,mid,WINSCHOTEN,Internet Complete & TV Max Next,OLDAMBT,Not Converged,42647.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42647.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,42647.0,Vast Bellen,441.369.863,Extra Channel Pack,"0,"
214,LOYAL & LIGHT RISK,41699.0,high,AMSTERDAM,Internet Start & TV Complete Next,AMSTERDAM,Converged,41699.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41699.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Mevr.,41699.0,Vast Bellen,7.010.958.904,Standard Channel Pack,"1,"
215,MEDIUM RISK,42553.0,mid,ROTTERDAM,Internet Start & TV Start,ROTTERDAM,Not Converged,43362.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,43362.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Mevr.,43362.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"0,"
216,MEDIUM RISK,41730.0,high,ARNHEM,Internet Complete & TV Max Next,ARNHEM,Converged,41730.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41730.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,0,1,1,TV + INT + TEL,Dhr.,41730.0,Vast Bellen,6.926.027.397,Extra Channel Pack,"0,"
217,MEDIUM RISK,41604.0,low,HELLEVOETSLUIS,Internet Start & TV Complete,HELLEVOETSLUIS,Converged,41604.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,41604.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,41604.0,Volop Bellen,7.271.232.877,Standard Channel Pack,"0,"
219,MEDIUM RISK,42553.0,high,NIJMEGEN,Internet Start XL & Bellen (inclusief Kabel TV),NIJMEGEN,Not Converged,42553.0,Cable TV,0,Vast Bellen,0,0,1,0,1,1,42553.0,100 / 10 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,42553.0,Vast Bellen,4.671.232.877,Cable TV,"0,"
222,MEDIUM RISK,40531.0,high,ENSCHEDE,Internet Complete & TV Max Next,ENSCHEDE,Not Converged,40531.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40531.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,40531.0,Vast Bellen,102.109.589,Extra Channel Pack,"0,"
227,MEDIUM RISK,42355.0,low,NIJMEGEN,Internet Complete & TV Max Next,NIJMEGEN,Converged,42355.0,Extra Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42355.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,42355.0,Volop Bellen,521.369.863,Extra Channel Pack,"0,"
230,HIGH RISK,40407.0,low,BILTHOVEN,Internet Complete & TV Complete,DE BILT,Converged,40407.0,Standard Channel Pack Horizon,0,Vast Bellen,1,0,1,1,1,1,40407.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,40407.0,Vast Bellen,1.055.068.493,Standard Channel Pack,"0,"
233,LOYAL & LIGHT RISK,41025.0,mid,NOORDWOLDE FR,Internet Start & TV Complete Next,WESTSTELLINGWERF,Converged,41025.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41025.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Mevr.,41025.0,Volop Bellen,8.857.534.247,Standard Channel Pack,"1,"
236,HIGH RISK,40832.0,mid,ZWOLLE,Internet Complete & TV Max Next,ZWOLLE,Converged,40832.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40832.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,40832.0,Vast Bellen,938.630.137,Extra Channel Pack,"1,"
237,HIGH RISK,42483.0,high,ZWOLLE,Internet Complete & TV Start,ZWOLLE,Converged,42483.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42483.0,250 / 25 MBPS,SAFE ONLINE XL,1,1,MEDIABOX,0,0,1,0,TV + INT + TEL,Mevr.,42501.0,Vast Bellen,4.863.013.699,Extra Channel Pack,"0,"
245,LOYAL & LIGHT RISK,42607.0,mid,TILBURG,TV+INT Z2 (digitaal) (fZiggo),TILBURG,Not Converged,42607.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,42607.0,250 / 25 MBPS,SAFE ONLINE,0,0,0,1,0,0,1,TV + INT,Dhr.,0.0,0,4.523.287.671,Standard Channel Pack,"0,"
261,MEDIUM RISK,41579.0,high,OUDESLUIS,Internet Start XXL & TV Start (zonder bellen) 2P (BTL ONLY),SCHAGEN,Converged,41579.0,Standard Channel Pack No Horizon,0,0,1,0,1,1,1,1,41579.0,100 / 10 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,41579.0,0,7.339.726.027,Standard Channel Pack,"0,"
264,MEDIUM RISK,42689.0,low,EINDHOVEN,Internet Start & TV Complete,EINDHOVEN,Not Converged,42689.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,42689.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Mevr.,42689.0,Volop Bellen,4.298.630.137,Standard Channel Pack,"0,"
265,HIGH RISK,42553.0,mid,HILVERSUM,25Mb/s & Vast Bellen & TV Start,HILVERSUM,Not Converged,42553.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,42553.0,25 / 2.5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Mevr.,42553.0,Volop Bellen,4.671.232.877,Standard Channel Pack,"0,"
267,HIGH RISK,40624.0,low,NIJMEGEN,Internet Complete & TV Max Next,NIJMEGEN,Converged,40624.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,40624.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,40624.0,Vast Bellen,9.956.164.384,Extra Channel Pack,"1,"
273,MEDIUM RISK,40480.0,low,ZAANDAM,Internet Complete & TV Complete,ZAANSTAD,Converged,40480.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,40480.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,40480.0,Vast Bellen,1.035.068.493,Standard Channel Pack,"0,"
274,HIGH RISK,42725.0,low,CALLANTSOOG,Internet Complete & TV Max,SCHAGEN,Converged,42725.0,Extra Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42725.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,0,1,0,TV + INT + TEL,Dhr.,42725.0,Vast Bellen,4.2,Extra Channel Pack,"1,"
276,HIGH RISK,40089.0,high,MAASTRICHT,Internet Complete & TV Complete,MAASTRICHT,Not Converged,40089.0,Extra Channel Pack Horizon,1,Vast Bellen,0,0,1,1,1,1,40089.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,1,0,TV + INT + TEL,Dhr.,40089.0,Vast Bellen,1.142.191.781,Extra Channel Pack,"0,"
277,HIGH RISK,41616.0,mid,SCHERPENZEEL GLD,Internet Start & TV Complete Next,SCHERPENZEEL,Converged,41616.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41616.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Dhr.,41616.0,Vast Bellen,7.238.356.164,Standard Channel Pack,"0,"
278,MEDIUM RISK,43060.0,low,OHE EN LAAK,Internet Complete & TV Complete Next,MAASGOUW,Converged,43060.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,43060.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,1,1,0,1,TV + INT + TEL,Mevr.,43060.0,Vast Bellen,3.282.191.781,Standard Channel Pack,"0,"
279,LOYAL & LIGHT RISK,41735.0,high,HALSTEREN,Internet Start & TV Start,BERGEN OP ZOOM,Not Converged,41735.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41735.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Dhr.,41735.0,Vast Bellen,7.819.178.082,Standard Channel Pack,"0,"
284,MEDIUM RISK,42607.0,low,HORST,Internet Complete & TV Complete (2P),HORST AAN DE MAAS,Not Converged,42607.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,42607.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT,Dhr.,0.0,0,4.523.287.671,Standard Channel Pack,"0,"
285,HIGH RISK,41355.0,mid,HOOFDDORP,Internet Complete & TV Max,HAARLEMMERMEER,Converged,41355.0,Extra Channel Pack Horizon,0,Volop Bellen,1,1,1,1,1,1,41355.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,0,1,0,TV + INT + TEL,Dhr.,41355.0,Volop Bellen,7.953.424.658,Extra Channel Pack,"1,"
287,MEDIUM RISK,42664.0,low,GIESSENBURG,Internet Complete & TV Complete,MOLENLANDEN,Not Converged,42664.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,42664.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,42664.0,Volop Bellen,4.367.123.288,Standard Channel Pack,"0,"
288,MEDIUM RISK,40695.0,high,AFFERDEN LB,Internet Start & TV Start (2P),BERGEN LB,Converged,40695.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,40695.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,1,0,0,1,TV + INT,Dhr.,40695.0,0,9.761.643.836,Standard Channel Pack,"1,"
289,HIGH RISK,39975.0,mid,SITTARD,Internet Complete & TV Complete Next (zonder bellen),SITTARD-GELEEN,Not Converged,39975.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,39975.0,250 / 25 MBPS,SAFE ONLINE L,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT,Dhr.,0.0,0,1.173.424.658,Standard Channel Pack,"0,"
293,HIGH RISK,41260.0,low,WOENSDRECHT,Alles-in-1 Plus (digitaal) (fZiggo),WOENSDRECHT,Converged,41260.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41260.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,0,0,0,0,0,TV + INT + TEL,Dhr.,41260.0,Volop Bellen,821.369.863,Standard Channel Pack,"1,"
294,HIGH RISK,41602.0,mid,ENSCHEDE,Internet Start & TV Complete Next,ENSCHEDE,Not Converged,41602.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41602.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX NEXT,0,1,0,0,TV + INT + TEL,Mevr.,44020.0,Vast Bellen,7.276.712.329,Standard Channel Pack,"0,"
295,LOYAL & LIGHT RISK,42606.0,low,HEELSUM,Internet Max & TV Max Next,RENKUM,Converged,42609.0,Extra Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,42609.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,42609.0,Vast Bellen,4.526.027.397,Extra Channel Pack,"1,"
297,HIGH RISK,42629.0,low,ROTTERDAM,Internet Complete & TV Max,ROTTERDAM,Not Converged,42629.0,Extra Channel Pack Horizon,1,Vast Bellen,0,0,1,1,1,1,42629.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,0,1,0,TV + INT + TEL,Dhr.,42629.0,Vast Bellen,4.463.013.699,Extra Channel Pack,"0,"
303,HIGH RISK,42668.0,mid,ALMERE,Internet Complete & TV Complete,ALMERE,Converged,42668.0,Extra Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42668.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,1,0,TV + INT + TEL,Dhr.,42668.0,Vast Bellen,4.356.164.384,Extra Channel Pack,"0,"
306,MEDIUM RISK,41760.0,mid,BUDEL,Internet Complete & TV Start,CRANENDONCK,Not Converged,41760.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,41760.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX,1,0,0,0,TV + INT + TEL,Dhr.,41760.0,Vast Bellen,6.843.835.616,Standard Channel Pack,"0,"
307,HIGH RISK,42567.0,high,BERGEN NH,TV Standaard (analoog) (fZiggo),BERGEN NH,Not Converged,0.0,Cable TV,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,TV,Mevr.,0.0,0,4.632.876.712,Cable TV,"0,"
310,HIGH RISK,40760.0,low,'S-GRAVENHAGE,Internet Start & TV Start,S GRAVENHAGE,Converged,40760.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,43269.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,0,1,0,0,1,TV + INT + TEL,Mevr.,43269.0,Volop Bellen,9.583.561.644,Standard Channel Pack,"0,"
311,MEDIUM RISK,41409.0,low,WERKENDAM,Alles-in-1 Plus (digitaal) (fZiggo),ALTENA,Not Converged,41409.0,Standard Channel Pack No Horizon,0,Volop Bellen,0,0,1,1,1,1,41409.0,250 / 25 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT + TEL,Dhr.,41409.0,Volop Bellen,7.805.479.452,Standard Channel Pack,"0,"
315,MEDIUM RISK,42553.0,mid,LEEUWARDEN,Internet Complete & TV Complete,LEEUWARDEN,Converged,42553.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,42553.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,42553.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"0,"
316,HIGH RISK,42726.0,low,BOVENKARSPEL,Internet Start & TV Start,STEDE BROEC,Not Converged,42726.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42726.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Mevr.,42726.0,Vast Bellen,4.197.260.274,Standard Channel Pack,"0,"
320,MEDIUM RISK,41605.0,low,HELMOND,Internet Complete & TV Complete (2P),HELMOND,Not Converged,41605.0,Standard Channel Pack Horizon,0,0,0,0,1,1,1,0,41605.0,250 / 25 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,1,1,0,1,TV + INT,Dhr.,0.0,0,7.268.493.151,Standard Channel Pack,"0,"
321,MEDIUM RISK,42553.0,mid,EIBERGEN,Internet Complete & TV Start,BERKELLAND,Converged,42553.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42553.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,1,0,0,1,TV + INT + TEL,Dhr.,42553.0,Vast Bellen,4.671.232.877,Standard Channel Pack,"0,"
323,MEDIUM RISK,41128.0,low,NIEUWEGEIN,Alles-in-1 Plus (digitaal) (fZiggo),NIEUWEGEIN,Not Converged,41128.0,Standard Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,41128.0,250 / 25 MBPS,SAFE ONLINE,0,0,0,1,0,0,1,TV + INT + TEL,Dhr.,41128.0,Vast Bellen,8.575.342.466,Standard Channel Pack,"0,"
324,HIGH RISK,42689.0,mid,WADDINXVEEN,Internet Start & TV Start,WADDINXVEEN,Not Converged,42689.0,Standard Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,42689.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX,0,0,0,0,TV + INT + TEL,Dhr.,42689.0,Vast Bellen,4.298.630.137,Standard Channel Pack,"0,"
329,HIGH RISK,39904.0,low,SPRUNDEL,Internet Max & TV Max Next,RUCPHEN,Converged,39904.0,Extra Channel Pack No Horizon,0,Vast Bellen,0,0,1,1,1,1,39904.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX NEXT,0,0,1,0,TV + INT + TEL,Dhr.,39904.0,Vast Bellen,1.192.876.712,Extra Channel Pack,"1,"
334,MEDIUM RISK,41671.0,low,SWALMEN,Internet Complete & TV Complete,ROERMOND,Converged,41671.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,41671.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,1,1,0,1,TV + INT + TEL,Dhr.,41671.0,Vast Bellen,7.087.671.233,Standard Channel Pack,"0,"
337,MEDIUM RISK,41031.0,low,MEERSSEN,Internet Max & TV Complete,MEERSSEN,Converged,41031.0,Standard Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,41031.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Mevr.,41031.0,Volop Bellen,884.109.589,Standard Channel Pack,"1,"
338,HIGH RISK,40990.0,low,ECHT,Internet Complete & TV Complete (2P),ECHT-SUSTEREN,Converged,40990.0,Standard Channel Pack Horizon,0,0,1,0,1,1,1,0,40990.0,250 / 25 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,1,0,0,TV + INT,Dhr.,0.0,0,8.953.424.658,Standard Channel Pack,"1,"
339,LOYAL & LIGHT RISK,43133.0,high,HAARLEM,Internet Max & TV Start (2P),HAARLEM,Converged,43132.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,43132.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX,0,0,0,0,TV + INT,Aan,0.0,0,3.084.931.507,Standard Channel Pack,"0,"
341,HIGH RISK,42509.0,high,ROTTERDAM,Internet Start & TV Start (2P),ROTTERDAM,Not Converged,42509.0,Standard Channel Pack No Horizon,0,0,0,0,1,1,1,0,43394.0,50 / 5 MBPS,SAFE ONLINE,0,0,0,0,0,0,0,TV + INT,Dhr.,0.0,0,4.791.780.822,Standard Channel Pack,"0,"
343,HIGH RISK,39874.0,mid,ETTEN-LEUR,Internet Start & TV Complete,ETTEN-LEUR,Not Converged,39874.0,Standard Channel Pack Horizon,0,Vast Bellen,0,0,1,1,1,1,39874.0,50 / 5 MBPS,SAFE ONLINE,0,0,MEDIABOX XL,0,1,0,0,TV + INT + TEL,Dhr.,39874.0,Vast Bellen,120.109.589,Standard Channel Pack,"0,"
344,HIGH RISK,40466.0,low,NIEUWEGEIN,Internet Max & TV Max,NIEUWEGEIN,Converged,40466.0,Extra Channel Pack Horizon,0,Volop Bellen,0,0,1,1,1,1,41751.0,500 / 50 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL,0,0,1,0,TV + INT + TEL,Mevr.,41751.0,Volop Bellen,103.890.411,Extra Channel Pack,"1,"
345,HIGH RISK,39794.0,mid,HAZERSWOUDE-RIJNDIJK,Internet Start & TV Start (zonder bellen) (Selene),ALPHEN AAN DEN RIJN,Converged,42698.0,Extra Channel Pack Horizon,0,0,0,0,1,1,1,0,44184.0,50 / 5 MBPS,SAFE ONLINE XL,1,0,MEDIABOX XL (SELENE),0,0,1,0,TV + INT,Dhr.,0.0,0,1.223.013.699,Extra Channel Pack,"0,"
346,HIGH RISK,41608.0,low,MAASTRICHT,Internet Complete & TV Complete Next,MAASTRICHT,Not Converged,41608.0,Extra Channel Pack No Horizon,0,Vast Bellen,1,0,1,1,1,1,41608.0,250 / 25 MBPS,SAFE ONLINE L,0,0,MEDIABOX NEXT,0,1,1,0,TV + INT + TEL,Dhr.,41608.0,Vast Bellen,7.260.273.973,Extra Channel Pack,"1,"
